entry_date,entry_price,direction,exit_date,exit_price,pnl
2025-04-15 00:00:00+05:30,23328.55,neutral,2025-04-21 00:00:00+05:30,24125.55,-797.0
2025-04-21 00:00:00+05:30,24125.55,neutral,2025-04-28 00:00:00+05:30,24328.5,-202.95000000000073
2025-04-28 00:00:00+05:30,24328.5,neutral,2025-05-05 00:00:00+05:30,24461.15,-132.65000000000146
2025-05-07 00:00:00+05:30,24414.4,neutral,2025-05-12 00:00:00+05:30,24924.7,-510.2999999999993
2025-05-12 00:00:00+05:30,24924.7,neutral,2025-05-19 00:00:00+05:30,24945.45,-20.75
2025-05-19 00:00:00+05:30,24945.45,neutral,2025-05-26 00:00:00+05:30,25001.15,-55.70000000000073
2025-05-26 00:00:00+05:30,25001.15,neutral,2025-06-02 00:00:00+05:30,24716.6,284.5500000000029
2025-06-02 00:00:00+05:30,24716.6,neutral,2025-06-09 00:00:00+05:30,25103.2,-386.6000000000022
2025-06-09 00:00:00+05:30,25103.2,neutral,2025-06-16 00:00:00+05:30,24946.5,156.70000000000073
2025-06-16 00:00:00+05:30,24946.5,neutral,2025-06-23 00:00:00+05:30,24971.9,-25.400000000001455
2025-06-23 00:00:00+05:30,24971.9,neutral,2025-06-30 00:00:00+05:30,25517.05,-545.1499999999978
2025-06-30 00:00:00+05:30,25517.05,neutral,2025-07-07 00:00:00+05:30,25461.3,55.75
2025-07-07 00:00:00+05:30,25461.3,neutral,2025-07-14 00:00:00+05:30,25082.3,379.0
2025-07-14 00:00:00+05:30,25082.3,neutral,2025-07-21 00:00:00+05:30,25090.7,-8.400000000001455
2025-07-21 00:00:00+05:30,25090.7,neutral,2025-07-28 00:00:00+05:30,24680.9,409.7999999999993
2025-07-28 00:00:00+05:30,24680.9,neutral,2025-08-04 00:00:00+05:30,24722.75,-41.849999999998545
2025-08-04 00:00:00+05:30,24722.75,neutral,2025-08-11 00:00:00+05:30,24585.05,137.70000000000073
2025-08-11 00:00:00+05:30,24585.05,neutral,2025-08-18 00:00:00+05:30,24876.95,-291.90000000000146
2025-08-18 00:00:00+05:30,24876.95,neutral,2025-08-25 00:00:00+05:30,24967.75,-90.79999999999927
2025-08-25 00:00:00+05:30,24967.75,neutral,,,
