entry_date,entry_price,direction,exit_date,exit_price,pnl
2025-02-17 00:00:00+05:30,49258.9,neutral,2025-02-24 00:00:00+05:30,48651.95,606.9500000000044
2025-02-24 00:00:00+05:30,48651.95,neutral,2025-03-03 00:00:00+05:30,48114.3,537.6499999999942
2025-03-03 00:00:00+05:30,48114.3,neutral,2025-03-10 00:00:00+05:30,48216.8,-102.5
2025-03-10 00:00:00+05:30,48216.8,neutral,2025-03-17 00:00:00+05:30,48354.15,-137.34999999999854
2025-03-17 00:00:00+05:30,48354.15,neutral,2025-03-24 00:00:00+05:30,51704.95,-3350.7999999999956
2025-03-26 00:00:00+05:30,51209.0,neutral,2025-04-01 00:00:00+05:30,50827.5,381.5
2025-04-01 00:00:00+05:30,50827.5,neutral,2025-04-07 00:00:00+05:30,49860.1,967.4000000000015
2025-04-07 00:00:00+05:30,49860.1,neutral,2025-04-15 00:00:00+05:30,52379.5,-2519.4000000000015
2025-04-15 00:00:00+05:30,52379.5,neutral,2025-04-21 00:00:00+05:30,55304.5,-2925.0
2025-04-21 00:00:00+05:30,55304.5,neutral,2025-04-28 00:00:00+05:30,55432.8,-128.3000000000029
2025-04-28 00:00:00+05:30,55432.8,neutral,2025-05-05 00:00:00+05:30,54919.5,513.3000000000029
2025-05-06 00:00:00+05:30,54271.4,neutral,2025-05-12 00:00:00+05:30,55382.85,-1111.449999999997
2025-05-12 00:00:00+05:30,55382.85,neutral,2025-05-19 00:00:00+05:30,55420.7,-37.849999999998545
2025-05-19 00:00:00+05:30,55420.7,neutral,2025-05-26 00:00:00+05:30,55572.0,-151.3000000000029
2025-05-26 00:00:00+05:30,55572.0,neutral,2025-06-02 00:00:00+05:30,55903.4,-331.40000000000146
2025-06-02 00:00:00+05:30,55903.4,neutral,2025-06-09 00:00:00+05:30,56839.6,-936.1999999999971
2025-06-09 00:00:00+05:30,56839.6,neutral,2025-06-16 00:00:00+05:30,55944.9,894.6999999999971
2025-06-16 00:00:00+05:30,55944.9,neutral,2025-06-23 00:00:00+05:30,56059.35,-114.44999999999709
2025-06-23 00:00:00+05:30,56059.35,neutral,2025-06-30 00:00:00+05:30,57312.75,-1253.4000000000015
2025-06-30 00:00:00+05:30,57312.75,neutral,2025-07-07 00:00:00+05:30,56949.2,363.5500000000029
2025-07-07 00:00:00+05:30,56949.2,neutral,2025-07-14 00:00:00+05:30,56765.35,183.84999999999854
2025-07-14 00:00:00+05:30,56765.35,neutral,2025-07-21 00:00:00+05:30,56952.75,-187.40000000000146
2025-07-21 00:00:00+05:30,56952.75,neutral,2025-07-28 00:00:00+05:30,56084.9,867.8499999999985
2025-07-28 00:00:00+05:30,56084.9,neutral,2025-08-04 00:00:00+05:30,55619.35,465.5500000000029
2025-08-04 00:00:00+05:30,55619.35,neutral,2025-08-11 00:00:00+05:30,55510.75,108.59999999999854
2025-08-11 00:00:00+05:30,55510.75,neutral,2025-08-18 00:00:00+05:30,55734.9,-224.15000000000146
2025-08-18 00:00:00+05:30,55734.9,neutral,2025-08-25 00:00:00+05:30,55139.3,595.5999999999985
2025-08-25 00:00:00+05:30,55139.3,neutral,,,
